municipio,uf,estado,regiao,populacao,renda_media_mensal,pib_anual_mil_reais,pib_per_capita_reais
Municipio PI-190,PI,Piauí,Nordeste,11353,998.67,212346.33,18703.98
Municipio PB-049,PB,Paraíba,Nordeste,2581,865.3,30428.9,11789.58
Municipio RS-431,RS,Rio Grande do Sul,Sul,5940,2418.15,172052.59,28965.08
Municipio BA-360,BA,Bahia,Nordeste,19863,920.3,209373.97,10540.9
Municipio PB-143,PB,Paraíba,Nordeste,117623,936.05,1293891.62,11000.33
Municipio GO-242,GO,Goiás,Centro-Oeste,86715,1985.78,2675890.83,30858.45
Municipio BA-177,BA,Bahia,Nordeste,16846,912.02,191993.44,11396.97
Municipio SP-395,SP,São Paulo,Sudeste,80600,1940.13,2179243.74,27037.76
Municipio SC-004,SC,Santa Catarina,Sul,31626,2478.29,1221243.17,38615.16
Municipio PR-170,PR,Paraná,Sul,70915,1842.44,1500179.48,21154.61
Municipio PB-005,PB,Paraíba,Nordeste,4770,1159.34,95342.66,19987.98
Municipio PB-120,PB,Paraíba,Nordeste,77975,690.89,681585.3,8741.07
Municipio PR-038,PR,Paraná,Sul,36447,2375.86,1649759.26,45264.61
Municipio BA-248,BA,Bahia,Nordeste,5241,972.13,66232.81,12637.44
Municipio MG-772,MG,Minas Gerais,Sudeste,22465,1187.19,448536.56,19966.02
Municipio MG-330,MG,Minas Gerais,Sudeste,30821,2272.41,1206280.5,39138.27
Municipio PA-007,PA,Pará,Norte,38672,1228.42,543942.89,14065.55
Municipio AL-005,AL,Alagoas,Nordeste,14658,1162.82,203415.23,13877.42
Municipio SC-173,SC,Santa Catarina,Sul,110788,2452.51,5036061.04,45456.74
Municipio PR-317,PR,Paraná,Sul,15563,2401.21,688252.36,44223.63
Municipio SC-165,SC,Santa Catarina,Sul,2427,2420.8,76180.39,31388.71
Municipio MG-462,MG,Minas Gerais,Sudeste,35629,1379.83,854039.09,23970.34
Municipio RS-151,RS,Rio Grande do Sul,Sul,5569,2282.43,177785.68,31924.17
Municipio PI-143,PI,Piauí,Nordeste,8992,1076.34,163346.13,18165.72
Municipio MG-103,MG,Minas Gerais,Sudeste,17649,2003.88,577387.77,32715.04
Municipio PI-082,PI,Piauí,Nordeste,74740,1102.29,1158531.36,15500.82
Municipio RS-145,RS,Rio Grande do Sul,Sul,7030,1912.32,170273.63,24221.0
Municipio SP-606,SP,São Paulo,Sudeste,7435,1495.0,209087.74,28122.09
Municipio MA-204,MA,Maranhão,Nordeste,8355,822.39,93388.0,11177.5
Municipio MA-006,MA,Maranhão,Nordeste,1640,1198.75,37729.43,23005.75
Municipio PB-097,PB,Paraíba,Nordeste,12937,830.67,144774.45,11190.73
Municipio BA-362,BA,Bahia,Nordeste,8381,707.48,107770.65,12858.92
Municipio SE-058,SE,Sergipe,Nordeste,15519,1112.5,293453.34,18909.29
Municipio PE-106,PE,Pernambuco,Nordeste,26129,1316.57,558189.02,21362.82
Municipio PA-001,PA,Pará,Norte,84499,714.83,854599.5,10113.72
Municipio MT-106,MT,Mato Grosso,Centro-Oeste,22571,2068.99,512922.14,22724.83
Municipio MG-671,MG,Minas Gerais,Sudeste,1980,1159.11,25731.61,12995.76
Municipio MG-620,MG,Minas Gerais,Sudeste,8575,1884.77,197043.55,22978.84
Municipio BA-332,BA,Bahia,Nordeste,24099,1013.77,304168.16,12621.61
Municipio RS-280,RS,Rio Grande do Sul,Sul,6775,1953.58,161045.62,23770.57
Municipio PE-005,PE,Pernambuco,Nordeste,24120,1292.78,393183.99,16301.16
Municipio MG-236,MG,Minas Gerais,Sudeste,4209,1746.74,111442.16,26477.11
Municipio CE-131,CE,Ceará,Nordeste,15927,1124.27,318247.89,19981.66
Municipio PI-041,PI,Piauí,Nordeste,57564,884.21,633314.35,11001.92
Municipio MG-053,MG,Minas Gerais,Sudeste,1602,2407.84,50567.87,31565.46
Municipio MG-222,MG,Minas Gerais,Sudeste,18018,1683.15,402105.37,22316.87
Municipio GO-057,GO,Goiás,Centro-Oeste,11454,1763.6,277734.03,24247.78
Municipio BA-021,BA,Bahia,Nordeste,29212,850.96,391940.27,13417.1
Municipio MG-210,MG,Minas Gerais,Sudeste,88071,1232.74,1591818.35,18074.26
Municipio MG-612,MG,Minas Gerais,Sudeste,49899,1101.71,791551.12,15863.07
Municipio MG-732,MG,Minas Gerais,Sudeste,2200,2389.6,70830.26,32195.57
Municipio RN-094,RN,Rio Grande do Norte,Nordeste,15394,800.35,199005.03,12927.44
Municipio MG-850,MG,Minas Gerais,Sudeste,34083,1189.7,617270.69,18110.81
Municipio SE-003,SE,Sergipe,Nordeste,5020,813.75,77903.24,15518.57
Municipio RS-458,RS,Rio Grande do Sul,Sul,67410,2368.36,2926187.59,43408.81
Municipio PR-058,PR,Paraná,Sul,18961,1030.79,352589.89,18595.53
Municipio SP-062,SP,São Paulo,Sudeste,81079,1050.12,1057913.93,13047.94
Municipio RN-124,RN,Rio Grande do Norte,Nordeste,7557,855.77,112519.29,14889.41
Municipio RJ-042,RJ,Rio de Janeiro,Sudeste,6004,2411.41,267250.15,44512.02
Municipio BA-231,BA,Bahia,Nordeste,3690,564.48,28428.68,7704.25
Municipio PR-090,PR,Paraná,Sul,52212,1491.78,1413956.79,27081.07
Municipio MG-024,MG,Minas Gerais,Sudeste,12308,1417.82,214998.13,17468.16
Municipio PR-241,PR,Paraná,Sul,9818,1570.16,202593.17,20634.87
Municipio BA-153,BA,Bahia,Nordeste,18833,893.62,227466.02,12078.06
Municipio PB-176,PB,Paraíba,Nordeste,5993,863.35,95469.79,15930.22
Municipio RJ-062,RJ,Rio de Janeiro,Sudeste,11736,1795.53,318564.15,27144.18
Municipio SP-474,SP,São Paulo,Sudeste,9959,2457.95,388501.42,39010.08
Municipio SP-469,SP,São Paulo,Sudeste,12927,1859.11,368406.38,28498.99
Municipio BA-096,BA,Bahia,Nordeste,8070,727.73,95013.95,11773.72
Municipio MG-551,MG,Minas Gerais,Sudeste,34612,1789.17,855009.93,24702.7
Municipio MA-020,MA,Maranhão,Nordeste,5252,1233.57,105868.62,20157.77
Municipio SP-117,SP,São Paulo,Sudeste,1240,1167.49,19598.67,15805.38
Municipio SC-028,SC,Santa Catarina,Sul,5116,1218.58,82901.75,16204.41
Municipio PE-084,PE,Pernambuco,Nordeste,15364,701.37,185832.16,12095.3
Municipio PR-191,PR,Paraná,Sul,2499,2167.28,59258.29,23712.8
Municipio SP-173,SP,São Paulo,Sudeste,3548,1509.96,61494.58,17332.18
Municipio PR-344,PR,Paraná,Sul,17470,1123.69,226556.69,12968.33
Municipio RO-033,RO,Rondônia,Norte,8458,1418.02,193123.99,22833.29
Municipio MA-013,MA,Maranhão,Nordeste,17821,1214.45,249145.21,13980.43
Municipio PR-262,PR,Paraná,Sul,10944,1705.38,323968.15,29602.35
Municipio RS-469,RS,Rio Grande do Sul,Sul,5314,2535.72,186034.32,35008.34
Municipio SC-109,SC,Santa Catarina,Sul,6105,1918.51,170137.86,27868.61
Municipio AL-080,AL,Alagoas,Nordeste,935,963.06,14469.38,15475.27
Municipio SP-261,SP,São Paulo,Sudeste,1835,1014.82,22403.82,12209.17
Municipio RS-453,RS,Rio Grande do Sul,Sul,5743,1481.65,137727.05,23981.73
Municipio SP-403,SP,São Paulo,Sudeste,18879,2171.06,668027.87,35384.71
Municipio SP-342,SP,São Paulo,Sudeste,13566,2408.45,377899.63,27856.38
Municipio SC-201,SC,Santa Catarina,Sul,34509,2528.61,1409656.11,40848.94
Municipio AL-099,AL,Alagoas,Nordeste,15311,854.74,161416.0,10542.49
Municipio MA-178,MA,Maranhão,Nordeste,7283,816.97,70197.85,9638.59
Municipio SP-367,SP,São Paulo,Sudeste,5664,1684.1,112319.29,19830.38
Municipio RN-160,RN,Rio Grande do Norte,Nordeste,3554,534.66,20802.55,5853.28
Municipio PB-125,PB,Paraíba,Nordeste,116046,1275.1,2633960.24,22697.55
Municipio SP-039,SP,São Paulo,Sudeste,12233,1280.75,243280.62,19887.24
Municipio RN-105,RN,Rio Grande do Norte,Nordeste,24442,1244.9,540121.65,22098.1
Municipio GO-219,GO,Goiás,Centro-Oeste,956,1749.63,21301.61,22282.02
Municipio MG-510,MG,Minas Gerais,Sudeste,11091,2240.29,343335.05,30956.19
Municipio RJ-022,RJ,Rio de Janeiro,Sudeste,32781,1323.33,517019.11,15771.91
Municipio CE-135,CE,Ceará,Nordeste,1093,1165.24,23175.9,21203.93
Municipio PR-172,PR,Paraná,Sul,33875,1101.86,417168.59,12314.94
Municipio MG-762,MG,Minas Gerais,Sudeste,2894,2005.85,87997.39,30406.84
Municipio TO-126,TO,Tocantins,Norte,47017,852.47,562372.36,11961.04
Municipio MG-746,MG,Minas Gerais,Sudeste,4399,1248.87,61528.16,13986.85
Municipio GO-050,GO,Goiás,Centro-Oeste,20223,1540.54,413453.8,20444.73
Municipio MG-741,MG,Minas Gerais,Sudeste,20239,1530.19,447790.07,22125.11
Municipio MA-120,MA,Maranhão,Nordeste,4540,923.54,69223.81,15247.54
Municipio PE-136,PE,Pernambuco,Nordeste,7541,891.8,95183.88,12622.18
Municipio MG-729,MG,Minas Gerais,Sudeste,5181,1497.99,85257.73,16455.84
Municipio SP-249,SP,São Paulo,Sudeste,41957,1383.45,709345.95,16906.5
Municipio SC-223,SC,Santa Catarina,Sul,20234,1897.51,596576.49,29483.86
Municipio MG-132,MG,Minas Gerais,Sudeste,18925,1992.86,579664.87,30629.58
Municipio RS-400,RS,Rio Grande do Sul,Sul,1683,1158.65,32176.08,19118.29
Municipio GO-199,GO,Goiás,Centro-Oeste,1611,931.88,18549.83,11514.48
Municipio MG-097,MG,Minas Gerais,Sudeste,3670,1787.72,115961.52,31597.14
Municipio MS-052,MS,Mato Grosso do Sul,Centro-Oeste,15389,2323.61,448230.74,29126.7
Municipio PI-071,PI,Piauí,Nordeste,23576,633.05,276838.31,11742.38
Municipio PR-357,PR,Paraná,Sul,5785,1274.05,98084.79,16955.02
Municipio MG-435,MG,Minas Gerais,Sudeste,64690,1101.4,1011361.74,15633.97
Municipio AL-042,AL,Alagoas,Nordeste,6937,1000.62,131851.51,19006.99
Municipio PA-033,PA,Pará,Norte,5732,822.65,66523.4,11605.62
Municipio MA-005,MA,Maranhão,Nordeste,5051,1150.74,107124.78,21208.63
Municipio MT-052,MT,Mato Grosso,Centro-Oeste,16178,1110.8,239607.25,14810.68
Municipio PE-031,PE,Pernambuco,Nordeste,16462,1043.8,281952.21,17127.46
Municipio MG-759,MG,Minas Gerais,Sudeste,5865,2428.86,174203.99,29702.3
Municipio MA-207,MA,Maranhão,Nordeste,40723,908.94,600940.52,14756.78
Municipio PI-084,PI,Piauí,Nordeste,19545,852.58,289355.43,14804.58
Municipio SC-168,SC,Santa Catarina,Sul,6527,1793.59,134286.08,20573.94
Municipio RS-443,RS,Rio Grande do Sul,Sul,3826,1339.82,58516.27,15294.37
Municipio BA-337,BA,Bahia,Nordeste,9132,744.26,89459.56,9796.27
Municipio PR-302,PR,Paraná,Sul,3517,1435.29,61606.63,17516.81
Municipio MA-011,MA,Maranhão,Nordeste,3579,779.3,39782.14,11115.43
Municipio RJ-036,RJ,Rio de Janeiro,Sudeste,6393,2463.52,200148.95,31307.52
Municipio BA-381,BA,Bahia,Nordeste,68771,1235.91,1302394.22,18938.13
Municipio BA-239,BA,Bahia,Nordeste,26084,728.63,235229.1,9018.14
Municipio PB-088,PB,Paraíba,Nordeste,18996,652.65,201378.76,10601.11
Municipio RS-161,RS,Rio Grande do Sul,Sul,52093,2174.08,2016377.54,38707.26
Municipio PR-237,PR,Paraná,Sul,29319,1814.68,943559.6,32182.53
Municipio MA-069,MA,Maranhão,Nordeste,6374,735.28,56916.61,8929.5
Municipio BA-044,BA,Bahia,Nordeste,29121,1314.82,585951.6,20121.27
Municipio PE-130,PE,Pernambuco,Nordeste,11859,1094.7,189415.21,15972.28
Municipio PE-039,PE,Pernambuco,Nordeste,4660,940.45,57479.64,12334.69
Municipio PI-220,PI,Piauí,Nordeste,112847,1202.84,1811656.53,16054.1
Municipio SP-281,SP,São Paulo,Sudeste,18475,1893.27,643641.08,34838.49
Municipio MG-582,MG,Minas Gerais,Sudeste,13534,2131.15,503611.36,37210.83
Municipio PE-011,PE,Pernambuco,Nordeste,25159,582.79,240508.98,9559.56
Municipio SC-066,SC,Santa Catarina,Sul,14539,2235.36,414144.32,28485.06
Municipio MG-606,MG,Minas Gerais,Sudeste,3369,2456.77,98705.96,29298.3
Municipio PA-086,PA,Pará,Norte,9546,1390.98,210601.41,22061.74
Municipio RS-183,RS,Rio Grande do Sul,Sul,9699,1412.96,215978.21,22268.09
Municipio BA-193,BA,Bahia,Nordeste,17304,646.24,145750.68,8422.95
Municipio RJ-091,RJ,Rio de Janeiro,Sudeste,35486,1502.47,621447.58,17512.47
Municipio MA-126,MA,Maranhão,Nordeste,5386,1250.84,115897.6,21518.31
Municipio PI-008,PI,Piauí,Nordeste,33479,835.52,532296.12,15899.4
Municipio PR-036,PR,Paraná,Sul,9729,1535.07,216689.0,22272.48
Municipio MS-019,MS,Mato Grosso do Sul,Centro-Oeste,43563,2273.34,1433522.35,32906.88
Municipio RS-478,RS,Rio Grande do Sul,Sul,8772,1813.76,281345.3,32073.11
Municipio BA-028,BA,Bahia,Nordeste,8278,799.98,82645.08,9983.7
Municipio SP-465,SP,São Paulo,Sudeste,5992,1219.68,133060.21,22206.31
Municipio RS-455,RS,Rio Grande do Sul,Sul,22270,2044.52,681435.77,30598.82
Municipio PE-119,PE,Pernambuco,Nordeste,14062,914.89,180812.9,12858.26
Municipio RS-057,RS,Rio Grande do Sul,Sul,7550,1246.34,106299.35,14079.38
Municipio PB-105,PB,Paraíba,Nordeste,152060,538.88,1002673.6,6593.93
Municipio PA-051,PA,Pará,Norte,187304,729.64,1524030.42,8136.67
Municipio PR-331,PR,Paraná,Sul,873,2184.49,23197.64,26572.33
Municipio MA-134,MA,Maranhão,Nordeste,10739,545.79,97521.59,9081.07
Municipio MS-078,MS,Mato Grosso do Sul,Centro-Oeste,43534,1760.91,836770.04,19221.07
Municipio MT-117,MT,Mato Grosso,Centro-Oeste,66723,1080.64,870744.61,13050.14
Municipio MG-385,MG,Minas Gerais,Sudeste,54953,1720.39,1511784.21,27510.49
Municipio PB-002,PB,Paraíba,Nordeste,2653,782.64,25225.97,9508.47
Municipio SC-023,SC,Santa Catarina,Sul,14022,1135.73,183704.48,13101.16
Municipio RS-261,RS,Rio Grande do Sul,Sul,24958,1055.58,380144.64,15231.37
Municipio RS-206,RS,Rio Grande do Sul,Sul,14270,1148.45,207178.09,14518.44
Municipio PE-044,PE,Pernambuco,Nordeste,26541,719.58,366402.42,13805.15
Municipio GO-135,GO,Goiás,Centro-Oeste,20181,2226.57,760088.47,37663.57
Municipio SP-287,SP,São Paulo,Sudeste,53338,2436.89,2345319.3,43970.89
Municipio RS-323,RS,Rio Grande do Sul,Sul,5517,1909.82,149885.92,27168.01
Municipio AP-006,AP,Amapá,Norte,1200,1230.89,21153.76,17628.13
Municipio GO-086,GO,Goiás,Centro-Oeste,2042,2153.51,59254.77,29018.01
Municipio BA-146,BA,Bahia,Nordeste,14564,582.8,158271.31,10867.3
Municipio MG-610,MG,Minas Gerais,Sudeste,3915,1172.77,61138.75,15616.54
Municipio SC-161,SC,Santa Catarina,Sul,5877,1961.37,210728.8,35856.53
Municipio MS-030,MS,Mato Grosso do Sul,Centro-Oeste,65554,1417.0,1468514.6,22401.6
Municipio PR-187,PR,Paraná,Sul,26346,1201.76,376159.43,14277.67
Municipio MG-664,MG,Minas Gerais,Sudeste,5839,1453.44,129498.4,22178.18
Municipio RS-192,RS,Rio Grande do Sul,Sul,55073,1271.02,1314384.17,23866.22
Municipio PR-256,PR,Paraná,Sul,9968,1054.64,116431.04,11680.48
Municipio PB-196,PB,Paraíba,Nordeste,19736,1186.27,266824.13,13519.67
Municipio SP-399,SP,São Paulo,Sudeste,18542,1619.28,537700.81,28999.07
Municipio MS-048,MS,Mato Grosso do Sul,Centro-Oeste,8388,1929.91,280469.93,33437.04
Municipio GO-114,GO,Goiás,Centro-Oeste,14356,1466.56,353085.85,24595.0
Municipio PB-007,PB,Paraíba,Nordeste,39909,615.02,361462.03,9057.16
Municipio PR-271,PR,Paraná,Sul,39570,1538.1,1071176.68,27070.42
Municipio MG-247,MG,Minas Gerais,Sudeste,16794,2273.66,534752.1,31841.85
Municipio BA-186,BA,Bahia,Nordeste,37197,965.72,654175.0,17586.77
Municipio MG-152,MG,Minas Gerais,Sudeste,2269,1065.9,27955.03,12320.42
Municipio MT-030,MT,Mato Grosso,Centro-Oeste,79801,964.45,1369965.4,17167.27
Municipio BA-053,BA,Bahia,Nordeste,1125,1011.66,16550.57,14711.62
Municipio CE-133,CE,Ceará,Nordeste,41272,654.26,325225.55,7880.05
Municipio PA-082,PA,Pará,Norte,19866,641.18,230516.3,11603.56
Municipio AC-003,AC,Acre,Norte,6570,1394.31,153111.48,23304.64
Municipio MG-393,MG,Minas Gerais,Sudeste,18499,2111.23,506919.01,27402.51
Municipio SC-027,SC,Santa Catarina,Sul,21678,2386.35,914599.11,42190.2
Municipio BA-232,BA,Bahia,Nordeste,8378,903.26,100445.56,11989.21
Municipio PI-083,PI,Piauí,Nordeste,19502,1242.99,342782.99,17576.81
Municipio SC-011,SC,Santa Catarina,Sul,11756,1786.71,280845.33,23889.53
Municipio PI-214,PI,Piauí,Nordeste,20363,809.59,291318.27,14306.25
Municipio CE-055,CE,Ceará,Nordeste,38114,907.27,565680.91,14841.81
Municipio MG-012,MG,Minas Gerais,Sudeste,6730,2245.51,235706.84,35023.3
Municipio GO-118,GO,Goiás,Centro-Oeste,19323,1597.45,486448.35,25174.58
Municipio CE-045,CE,Ceará,Nordeste,57451,595.52,563198.13,9803.1
Municipio GO-094,GO,Goiás,Centro-Oeste,8470,1136.54,108447.43,12803.71
Municipio RS-199,RS,Rio Grande do Sul,Sul,41746,2509.59,1605469.69,38458.05
Municipio MA-125,MA,Maranhão,Nordeste,8308,1218.45,161790.61,19474.07
Municipio SP-561,SP,São Paulo,Sudeste,7623,1782.45,177953.11,23344.24
Municipio RN-035,RN,Rio Grande do Norte,Nordeste,22827,1093.78,395531.77,17327.37
Municipio PI-183,PI,Piauí,Nordeste,53494,1324.53,1178509.07,22030.68
Municipio PR-343,PR,Paraná,Sul,25372,1267.55,382357.98,15070.08
Municipio RS-412,RS,Rio Grande do Sul,Sul,12274,1406.98,318903.24,25982.01
Municipio ES-016,ES,Espírito Santo,Sudeste,7011,2444.09,324764.26,46322.1
Municipio MG-095,MG,Minas Gerais,Sudeste,1802,1947.48,47160.51,26171.2
Municipio PI-181,PI,Piauí,Nordeste,27686,663.0,288526.11,10421.37
Municipio GO-172,GO,Goiás,Centro-Oeste,22280,1179.36,394762.21,17718.23
Municipio MG-602,MG,Minas Gerais,Sudeste,1774,1292.9,35213.29,19849.66
Municipio SP-283,SP,São Paulo,Sudeste,17896,1900.62,572704.09,32001.79
Municipio SC-005,SC,Santa Catarina,Sul,6456,2481.86,215668.12,33405.84
Municipio GO-238,GO,Goiás,Centro-Oeste,22317,1326.49,566803.46,25397.83
Municipio MS-011,MS,Mato Grosso do Sul,Centro-Oeste,1117,1861.69,32350.63,28962.07
Municipio MG-335,MG,Minas Gerais,Sudeste,13382,1754.08,444342.58,33204.5
Municipio PR-169,PR,Paraná,Sul,11289,2352.71,305394.59,27052.4
Municipio PB-182,PB,Paraíba,Nordeste,19175,599.29,131061.05,6835.0
Municipio SP-184,SP,São Paulo,Sudeste,780,1016.23,12817.43,16432.6
Municipio RJ-052,RJ,Rio de Janeiro,Sudeste,20713,1967.46,600085.14,28971.43
Municipio PE-079,PE,Pernambuco,Nordeste,41778,794.34,587476.82,14061.87
Municipio PI-074,PI,Piauí,Nordeste,4232,784.59,59193.57,13987.14
Municipio RS-340,RS,Rio Grande do Sul,Sul,12174,1845.5,365191.44,29997.65
Municipio RS-374,RS,Rio Grande do Sul,Sul,1574,1085.79,28287.44,17971.69
Municipio MA-070,MA,Maranhão,Nordeste,4923,1260.96,82540.99,16766.4
Municipio CE-090,CE,Ceará,Nordeste,5191,1030.81,76359.98,14710.07
Municipio MG-291,MG,Minas Gerais,Sudeste,105699,2065.0,3559067.12,33671.72
Municipio SE-028,SE,Sergipe,Nordeste,31309,1011.96,408052.84,13033.08
Municipio SP-409,SP,São Paulo,Sudeste,10073,1420.31,252931.99,25109.9
Municipio TO-074,TO,Tocantins,Norte,7815,857.94,83931.24,10739.76
Municipio MA-054,MA,Maranhão,Nordeste,12352,1173.45,271159.33,21952.67
Municipio MG-493,MG,Minas Gerais,Sudeste,4772,1802.64,97028.91,20332.97
Municipio RS-397,RS,Rio Grande do Sul,Sul,32086,2236.65,1141617.56,35579.93
Municipio SC-102,SC,Santa Catarina,Sul,1913,1541.35,55961.49,29253.26
Municipio SP-501,SP,São Paulo,Sudeste,25196,1380.96,485474.46,19267.92
Municipio PB-111,PB,Paraíba,Nordeste,4263,1177.43,77451.27,18168.25
Municipio BA-268,BA,Bahia,Nordeste,2762,610.99,24336.51,8811.19
Municipio CE-079,CE,Ceará,Nordeste,7948,780.53,77109.06,9701.69
Municipio SP-329,SP,São Paulo,Sudeste,19712,1282.35,329707.65,16726.24
Municipio AP-008,AP,Amapá,Norte,38611,1200.48,878000.05,22739.64
Municipio RS-155,RS,Rio Grande do Sul,Sul,10552,1784.02,213742.12,20256.08
Municipio GO-072,GO,Goiás,Centro-Oeste,54496,2051.46,1625231.27,29822.95
Municipio TO-043,TO,Tocantins,Norte,22472,998.56,269260.0,11982.02
Municipio MT-042,MT,Mato Grosso,Centro-Oeste,47460,2198.49,1807839.79,38091.86
Municipio RS-019,RS,Rio Grande do Sul,Sul,11807,2189.15,391796.24,33183.39
Municipio MS-051,MS,Mato Grosso do Sul,Centro-Oeste,16183,1453.53,262982.1,16250.52
Municipio MG-120,MG,Minas Gerais,Sudeste,75014,1042.67,1318679.81,17579.12
Municipio MG-698,MG,Minas Gerais,Sudeste,6585,2140.23,179878.55,27316.41
Municipio AL-097,AL,Alagoas,Nordeste,23719,916.29,313934.95,13235.59
Municipio MA-099,MA,Maranhão,Nordeste,13424,1306.15,326144.22,24295.61
Municipio RS-329,RS,Rio Grande do Sul,Sul,6582,1813.88,142912.46,21712.62
Municipio BA-116,BA,Bahia,Nordeste,39319,813.44,605494.03,15399.53
Municipio PA-036,PA,Pará,Norte,5615,759.38,47263.43,8417.35
Municipio AL-066,AL,Alagoas,Nordeste,27233,593.32,190279.27,6987.08
Municipio ES-017,ES,Espírito Santo,Sudeste,3979,1561.97,73397.27,18446.16
Municipio MG-490,MG,Minas Gerais,Sudeste,6858,1623.96,165748.38,24168.62
Municipio MG-173,MG,Minas Gerais,Sudeste,18544,2047.06,628484.54,33891.53
Municipio BA-209,BA,Bahia,Nordeste,6733,632.38,77370.84,11491.29
Municipio CE-100,CE,Ceará,Nordeste,28454,1003.43,382212.86,13432.66
Municipio CE-120,CE,Ceará,Nordeste,26715,1131.88,573603.17,21471.2
Municipio RN-044,RN,Rio Grande do Norte,Nordeste,63953,669.79,668956.06,10460.12
Municipio MS-004,MS,Mato Grosso do Sul,Centro-Oeste,32476,1019.49,514103.44,15830.26
Municipio MS-022,MS,Mato Grosso do Sul,Centro-Oeste,10127,1123.91,173114.61,17094.36
Municipio SP-058,SP,São Paulo,Sudeste,7101,2156.77,239010.06,33658.65
Municipio SC-262,SC,Santa Catarina,Sul,29216,1515.37,662834.64,22687.38
Municipio SP-177,SP,São Paulo,Sudeste,43836,2373.88,1678967.59,38301.11
Municipio PI-089,PI,Piauí,Nordeste,7089,871.19,84373.57,11902.04
Municipio RJ-007,RJ,Rio de Janeiro,Sudeste,5340,2284.85,148036.66,27722.22
Municipio MG-213,MG,Minas Gerais,Sudeste,2903,1367.71,70227.96,24191.51
Municipio BA-128,BA,Bahia,Nordeste,3536,785.15,48758.95,13789.3
Municipio PR-362,PR,Paraná,Sul,23467,1901.26,839103.46,35756.74
Municipio MG-693,MG,Minas Gerais,Sudeste,6417,2444.07,192476.45,29994.77
Municipio MG-344,MG,Minas Gerais,Sudeste,9053,2049.26,243042.25,26846.6
Municipio MG-641,MG,Minas Gerais,Sudeste,21261,1074.85,413410.44,19444.54
Municipio MG-548,MG,Minas Gerais,Sudeste,24008,1372.25,617552.16,25722.77
Municipio PR-320,PR,Paraná,Sul,15583,1502.48,281709.8,18078.02
Municipio SP-247,SP,São Paulo,Sudeste,6545,1911.33,218737.4,33420.53
Municipio SP-421,SP,São Paulo,Sudeste,21020,1358.61,339496.93,16151.14
Municipio MT-116,MT,Mato Grosso,Centro-Oeste,38965,1687.4,1198180.93,30750.18
Municipio PI-091,PI,Piauí,Nordeste,34648,1272.47,609327.0,17586.21
Municipio PE-094,PE,Pernambuco,Nordeste,24103,1240.19,395962.31,16427.93
Municipio BA-143,BA,Bahia,Nordeste,35276,1265.34,581360.48,16480.34
Municipio BA-226,BA,Bahia,Nordeste,25452,627.47,202598.43,7960.02
Municipio CE-016,CE,Ceará,Nordeste,201990,699.17,1732131.53,8575.33
Municipio MA-028,MA,Maranhão,Nordeste,68575,1215.16,1394190.82,20330.89
Municipio SP-590,SP,São Paulo,Sudeste,3577,1755.27,87210.27,24380.84
Municipio MT-115,MT,Mato Grosso,Centro-Oeste,6419,1707.66,131836.12,20538.42
Municipio MG-107,MG,Minas Gerais,Sudeste,38807,1904.41,1061761.52,27360.05
Municipio SP-483,SP,São Paulo,Sudeste,42906,2368.84,1932494.08,45040.18
Municipio PI-172,PI,Piauí,Nordeste,32353,1297.04,502382.37,15528.15
Municipio PR-234,PR,Paraná,Sul,14714,1378.26,336115.36,22843.24
Municipio MG-115,MG,Minas Gerais,Sudeste,28150,1887.78,745149.93,26470.69
Municipio PI-151,PI,Piauí,Nordeste,142251,596.2,1454675.41,10226.12
Municipio CE-141,CE,Ceará,Nordeste,3771,700.78,33357.25,8845.73
Municipio TO-130,TO,Tocantins,Norte,46955,775.28,532084.4,11331.79
Municipio PI-133,PI,Piauí,Nordeste,9021,1182.88,188108.19,20852.25
Municipio RS-382,RS,Rio Grande do Sul,Sul,17759,1724.84,530377.78,29865.3
