municipio,uf,estado,regiao,populacao,renda_media_mensal,pib_anual_mil_reais,pib_per_capita_reais
Ipê Azul do Campo,SP,São Paulo,Sudeste,10598,1019.28,134525.25,12693.46
Ipê Formosa,SP,São Paulo,Sudeste,13005,1496.7,236953.48,18220.18
Palmeira Grande Maior,RO,Rondônia,Norte,11625,1284.55,179999.23,15483.8
Novo do Sul do Campo,PR,Paraná,Sul,4017,2311.71,160746.48,40016.55
Porto Bonita do Cerrado,RS,Rio Grande do Sul,Sul,7572,2406.24,280389.45,37029.77
Barra Esperança do Oeste,PB,Paraíba,Nordeste,32483,1201.36,628147.3,19337.72
Santa Alegre do Cerrado,RS,Rio Grande do Sul,Sul,15941,1108.12,300602.23,18857.18
Porto Aurora da Mata,RS,Rio Grande do Sul,Sul,41982,2339.84,1608610.42,38316.67
Santa do Norte da Mata,MT,Mato Grosso,Centro-Oeste,71031,1496.64,1836474.31,25854.55
Vale Alegre do Oeste,MS,Mato Grosso do Sul,Centro-Oeste,167313,976.85,2529905.03,15120.79
Aracê Aurora do Oeste,BA,Bahia,Nordeste,30217,1195.59,496793.84,16440.87
Alto do Vale do Oeste,BA,Bahia,Nordeste,780,1274.27,16606.29,21290.12
Cruz do Sul das Palmeiras,RN,Rio Grande do Norte,Nordeste,43741,929.42,545076.78,12461.46
Palmeira Horizonte Maior,RS,Rio Grande do Sul,Sul,39810,2076.97,1511945.68,37979.04
Jaboti Redonda do Leste,MG,Minas Gerais,Sudeste,944,2327.13,26544.39,28119.06
Jaboti do Norte Colonial,SP,São Paulo,Sudeste,122433,1880.0,3906189.13,31904.71
Barra Belo do Leste,RS,Rio Grande do Sul,Sul,4938,1071.59,61443.19,12442.93
Rio Aurora Menor,PB,Paraíba,Nordeste,2974,803.2,25963.13,8730.04
Rio Branco de Minas,AM,Amazonas,Norte,7548,782.33,94054.18,12460.81
Coração Branco Colonial,GO,Goiás,Centro-Oeste,1366,1031.56,22059.64,16149.08
São Preto das Palmeiras,MG,Minas Gerais,Sudeste,7126,1577.45,171047.99,24003.37
Alto Novo de Minas,GO,Goiás,Centro-Oeste,4412,1214.06,65365.33,14815.35
Novo dos Campos do Cerrado,CE,Ceará,Nordeste,8516,775.97,89181.87,10472.27
Pinheiro Vitória das Palmeiras,SP,São Paulo,Sudeste,780,1821.76,20191.36,25886.36
Boa Novo Colonial,MA,Maranhão,Nordeste,24877,961.44,407788.4,16392.19
São do Vale das Palmeiras,RS,Rio Grande do Sul,Sul,4553,2526.17,128910.84,28313.38
Jaboti das Flores do Oeste,MA,Maranhão,Nordeste,3419,824.63,53214.23,15564.27
Cruz Verde da Mata,RS,Rio Grande do Sul,Sul,7106,1238.22,112079.67,15772.54
Rio Verde Maior,PR,Paraná,Sul,15101,2465.94,434205.52,28753.43
Santa do Norte,RN,Rio Grande do Norte,Nordeste,118362,1243.04,1965198.13,16603.29
Santo União das Palmeiras,RS,Rio Grande do Sul,Sul,5155,2028.64,197297.4,38273.02
Lagoa das Flores do Oeste,PA,Pará,Norte,4238,857.05,59752.02,14099.11
Novo Verde,SC,Santa Catarina,Sul,75208,2452.92,3501698.71,46560.19
Santo Bonita Colonial,BA,Bahia,Nordeste,2569,1293.01,56100.83,21837.61
Pinheiro Claro do Campo,RS,Rio Grande do Sul,Sul,8982,2116.99,210737.56,23462.21
Vale do Vale da Mata,PR,Paraná,Sul,8773,1211.93,178299.04,20323.61
Serra Grande,MG,Minas Gerais,Sudeste,180565,1177.73,2743598.96,15194.52
Ipê Formosa de Minas,PE,Pernambuco,Nordeste,35314,844.63,415295.97,11760.09
Aracê Real Menor,PR,Paraná,Sul,7495,1530.18,135892.26,18131.06
Novo União do Leste,PR,Paraná,Sul,65352,2315.57,2801397.82,42866.29
Vale dos Campos do Campo,RS,Rio Grande do Sul,Sul,22362,1624.24,471682.04,21093.02
Coração das Flores Paulista,ES,Espírito Santo,Sudeste,9635,1574.07,195630.18,20304.12
Palmeira Alegre Paulista,CE,Ceará,Nordeste,14312,697.11,162287.86,11339.29
Monte do Norte do Campo,SP,São Paulo,Sudeste,32287,1611.26,587512.49,18196.56
Ipê Real do Oeste,PI,Piauí,Nordeste,5420,1170.81,89995.72,16604.38
Porto Verde Colonial,SP,São Paulo,Sudeste,64985,1757.75,1310803.44,20170.86
Palmeira dos Campos,RN,Rio Grande do Norte,Nordeste,3013,833.13,28463.43,9446.87
Santa Azul do Campo,MG,Minas Gerais,Sudeste,53577,2147.13,1302547.97,24311.7
Pinheiro dos Campos Central,SP,São Paulo,Sudeste,3257,1888.61,83236.14,25556.08
Ipê Esperança do Cerrado,MG,Minas Gerais,Sudeste,12520,1208.1,271971.07,21722.93
Aracê Aurora Central,AM,Amazonas,Norte,13451,1351.51,295752.08,21987.37
Lagoa Novo do Campo,MT,Mato Grosso,Centro-Oeste,15284,965.45,187518.39,12268.93
Jaboti Preto,BA,Bahia,Nordeste,31033,1128.5,672003.53,21654.48
Cachoeira das Flores Paulista,SP,São Paulo,Sudeste,5577,2271.11,196555.52,35243.95
Lagoa Aurora,PB,Paraíba,Nordeste,10774,682.24,139976.99,12992.11
Pinheiro Vitória do Campo,MG,Minas Gerais,Sudeste,17791,1828.05,448843.36,25228.68
Boa Formosa do Campo,MG,Minas Gerais,Sudeste,7798,1185.92,130172.83,16693.1
Bela Aurora Colonial,SP,São Paulo,Sudeste,33370,2424.92,1103244.64,33060.97
Palmeira do Vale Colonial,PB,Paraíba,Nordeste,18530,592.43,152613.97,8236.05
Boa Real Paulista,SP,São Paulo,Sudeste,95548,1763.4,2096357.06,21940.36
Pinheiro Verde,SE,Sergipe,Nordeste,99061,547.93,959402.9,9684.97
São Verde Colonial,RS,Rio Grande do Sul,Sul,4377,2254.71,117174.7,26770.55
Alto do Norte Maior,RS,Rio Grande do Sul,Sul,7266,1230.65,140906.69,19392.61
Coração Azul do Oeste,PR,Paraná,Sul,13992,1678.93,263661.68,18843.74
Campo Claro do Leste,RS,Rio Grande do Sul,Sul,28861,1384.14,645111.13,22352.35
Coração Esperança do Leste,BA,Bahia,Nordeste,23433,663.39,248771.11,10616.27
Novo Preto Menor,MA,Maranhão,Nordeste,11341,1266.96,245194.92,21620.22
Boa Azul do Cerrado,CE,Ceará,Nordeste,28443,691.63,339349.85,11930.87
Ipê União Central,PE,Pernambuco,Nordeste,7817,737.73,98610.31,12614.85
Porto Redonda do Oeste,PA,Pará,Norte,17384,730.4,182101.71,10475.25
Boa Vitória do Cerrado,BA,Bahia,Nordeste,5990,575.03,49124.4,8201.07
Vale Vitória das Palmeiras,RO,Rondônia,Norte,6837,1322.4,153250.39,22414.86
Lagoa Formosa,SP,São Paulo,Sudeste,4034,1682.63,119507.12,29624.97
Lagoa do Sul do Cerrado,RN,Rio Grande do Norte,Nordeste,3497,1301.24,84047.3,24034.11
Aracê Azul da Mata,PI,Piauí,Nordeste,12707,680.21,116077.89,9134.96
Cachoeira Branco Menor,PR,Paraná,Sul,2596,1610.99,72855.65,28064.58
Ribeirão Belo Central,GO,Goiás,Centro-Oeste,10505,1512.93,183167.01,17436.17
Barra Dourado do Cerrado,MG,Minas Gerais,Sudeste,66966,2279.95,2056882.35,30715.32
Jaboti União,CE,Ceará,Nordeste,22493,1253.23,353807.59,15729.68
Coração do Norte do Campo,MG,Minas Gerais,Sudeste,2369,1050.88,32266.99,13620.51
São Azul Colonial,TO,Tocantins,Norte,3904,1416.14,93484.97,23945.95
Santa Redonda Paulista,RJ,Rio de Janeiro,Sudeste,2909,1244.74,56969.06,19583.73
Aracê dos Campos Paulista,RS,Rio Grande do Sul,Sul,9473,1422.65,218493.36,23064.85
Nova das Flores Colonial,MS,Mato Grosso do Sul,Centro-Oeste,4701,1548.88,102956.65,21901.01
Vila Preto do Campo,SC,Santa Catarina,Sul,34825,1909.4,950146.28,27283.45
Santa do Sul do Cerrado,GO,Goiás,Centro-Oeste,5576,1256.36,115442.69,20703.5
Aracê Belo,RN,Rio Grande do Norte,Nordeste,5267,1000.54,61549.68,11685.91
Cachoeira Branco do Oeste,MG,Minas Gerais,Sudeste,16626,2175.58,438870.6,26396.64
Ipê Branco do Campo,RN,Rio Grande do Norte,Nordeste,8816,1118.86,157900.18,17910.64
Serra do Sul do Oeste,SE,Sergipe,Nordeste,9181,1306.75,172165.75,18752.4
Ribeirão Verde de Minas,MA,Maranhão,Nordeste,5375,608.12,43295.47,8054.97
Novo Bonita Menor,SP,São Paulo,Sudeste,30132,1701.25,904722.73,30025.31
Jaboti do Vale de Minas,PR,Paraná,Sul,2260,1102.48,33787.13,14950.06
Pinheiro Dourado,SC,Santa Catarina,Sul,1300,1725.67,28083.76,21602.89
Bela Aurora Maior,PR,Paraná,Sul,6202,1029.17,73442.17,11841.69
Ribeirão Azul do Campo,RS,Rio Grande do Sul,Sul,15337,2225.39,579381.96,37776.75
Bela Verde do Cerrado,PR,Paraná,Sul,18114,2470.14,660326.81,36453.95
Coração Feliz do Cerrado,MG,Minas Gerais,Sudeste,17564,2248.61,740171.06,42141.37
Pinheiro Horizonte,MG,Minas Gerais,Sudeste,8798,1997.63,332670.94,37812.11
Monte Bonita do Cerrado,ES,Espírito Santo,Sudeste,4699,1866.74,109612.3,23326.73
Ribeirão Verde do Leste,TO,Tocantins,Norte,2898,1287.78,43613.38,15049.48
Novo Redonda,MA,Maranhão,Nordeste,3142,626.14,32175.96,10240.6
Jaboti Horizonte Colonial,MG,Minas Gerais,Sudeste,1452,2162.62,41383.77,28501.22
Coração do Sul do Cerrado,PB,Paraíba,Nordeste,16136,1006.01,289256.13,17926.14
Lagoa Redonda do Oeste,MG,Minas Gerais,Sudeste,8278,2384.17,296956.48,35872.97
Cachoeira Branco das Palmeiras,GO,Goiás,Centro-Oeste,8509,1613.8,193382.15,22726.78
Vila Horizonte das Palmeiras,PB,Paraíba,Nordeste,3553,1030.3,48376.04,13615.55
Rio Vitória Menor,RS,Rio Grande do Sul,Sul,7885,2024.69,182019.35,23084.25
Cruz Novo do Cerrado,PI,Piauí,Nordeste,8322,795.93,124246.1,14929.84
Campo Preto do Leste,MG,Minas Gerais,Sudeste,12430,2076.42,351563.05,28283.43
Jaboti Horizonte Paulista,RO,Rondônia,Norte,19512,818.84,180458.49,9248.59
São Novo do Leste,MG,Minas Gerais,Sudeste,5539,1108.7,71903.42,12981.3
Ribeirão Esperança do Cerrado,BA,Bahia,Nordeste,16411,1180.05,272708.52,16617.42
Rio Horizonte de Minas,MG,Minas Gerais,Sudeste,82080,1295.43,1733463.9,21119.2
Ribeirão Bonito do Oeste,PB,Paraíba,Nordeste,58955,1153.46,1198240.39,20324.66
Serra Formosa das Palmeiras,PE,Pernambuco,Nordeste,12324,886.09,208124.52,16887.74
Boa Bonito do Leste,RS,Rio Grande do Sul,Sul,16252,1526.1,280613.68,17266.41
Palmeira do Sul das Palmeiras,BA,Bahia,Nordeste,9661,756.09,94506.52,9782.27
Coração Vitória Maior,SP,São Paulo,Sudeste,12750,1948.43,441368.11,34617.11
Porto Grande do Leste,MS,Mato Grosso do Sul,Centro-Oeste,18130,2203.2,561364.22,30963.28
Jaboti do Norte Paulista,PR,Paraná,Sul,18082,1112.96,322140.28,17815.52
Bela Vista do Campo,SP,São Paulo,Sudeste,137058,1066.66,1774091.02,12944.09
Cachoeira da Serra,AC,Acre,Norte,11155,691.51,105162.01,9427.34
Coração Real Menor,RJ,Rio de Janeiro,Sudeste,7679,2194.28,311966.71,40625.96
Barra da Serra das Palmeiras,GO,Goiás,Centro-Oeste,5676,1431.14,110752.47,19512.42
Novo Aurora Colonial,SC,Santa Catarina,Sul,5061,2172.24,139210.8,27506.58
Serra Bonita das Palmeiras,PB,Paraíba,Nordeste,21074,987.64,285639.63,13554.12
Ribeirão Grande Colonial,BA,Bahia,Nordeste,150966,575.43,1603192.73,10619.56
Novo Redonda Menor,MG,Minas Gerais,Sudeste,20475,1289.21,455555.16,22249.34
Ipê Real Paulista,SE,Sergipe,Nordeste,8433,1129.12,129161.0,15316.14
Novo das Flores do Oeste,PI,Piauí,Nordeste,14116,669.45,173005.64,12256.0
Campo das Flores Colonial,SP,São Paulo,Sudeste,11138,2017.46,416480.66,37392.77
Ribeirão Claro Colonial,PE,Pernambuco,Nordeste,19413,907.04,320662.84,16517.94
Nova Feliz da Mata,BA,Bahia,Nordeste,7745,1220.96,132779.49,17143.9
Santa Grande Paulista,SP,São Paulo,Sudeste,36378,1085.07,514813.91,14151.79
Cruz Novo da Mata,BA,Bahia,Nordeste,9575,720.63,112092.74,11706.81
Vale Preto,RN,Rio Grande do Norte,Nordeste,13981,781.59,187413.1,13404.84
Aracê Esperança do Leste,SP,São Paulo,Sudeste,7913,2225.8,242712.61,30672.64
Ribeirão Feliz do Cerrado,SP,São Paulo,Sudeste,141812,2197.13,5046160.0,35583.45
Pinheiro da Serra Maior,CE,Ceará,Nordeste,5033,696.02,58933.24,11709.37
Cruz Aurora Menor,SC,Santa Catarina,Sul,2970,2480.07,111079.98,37400.67
Pinheiro Real Paulista,PE,Pernambuco,Nordeste,3175,773.45,41104.76,12946.38
Coração do Vale do Campo,PE,Pernambuco,Nordeste,3525,1036.43,62069.55,17608.38
Cruz Bonita,SP,São Paulo,Sudeste,71009,2487.54,2421966.59,34107.88
Coração das Flores Menor,MA,Maranhão,Nordeste,2798,868.76,37780.93,13502.83
Monte Claro do Campo,AM,Amazonas,Norte,3175,929.67,38744.79,12203.08
Santo do Norte do Leste,AC,Acre,Norte,9786,753.61,93840.74,9589.28
Monte do Norte de Minas,RJ,Rio de Janeiro,Sudeste,75050,1169.5,1243866.09,16573.83
São Bonita do Oeste,TO,Tocantins,Norte,20486,1219.67,343278.72,16756.75
Boa Bonita do Campo,PE,Pernambuco,Nordeste,46904,779.6,554801.33,11828.44
Vale do Sul Menor,SP,São Paulo,Sudeste,1409,1501.3,25240.42,17913.71
Novo União Menor,MS,Mato Grosso do Sul,Centro-Oeste,34186,1574.19,629852.01,18424.27
Pinheiro Novo do Oeste,PR,Paraná,Sul,3179,1050.39,46621.61,14665.5
Campo Branco das Palmeiras,CE,Ceará,Nordeste,54313,1119.61,842289.2,15508.06
Barra Horizonte da Mata,BA,Bahia,Nordeste,25901,548.9,206956.47,7990.29
Cachoeira do Vale Colonial,BA,Bahia,Nordeste,14019,1147.58,271781.56,19386.66
Novo Formosa Maior,PR,Paraná,Sul,14197,1052.9,265345.38,18690.24
Santa Feliz de Minas,RS,Rio Grande do Sul,Sul,13200,2323.37,481742.16,36495.62
Vale Formosa Menor,MA,Maranhão,Nordeste,200173,650.12,2213504.2,11057.96
Boa Vista do Campo,PA,Pará,Norte,41229,859.73,576391.07,13980.23
Cruz Horizonte Maior,RN,Rio Grande do Norte,Nordeste,34191,1266.18,823298.28,24079.39
Santo Vitória da Mata,MA,Maranhão,Nordeste,18032,612.22,168917.02,9367.63
Aracê Branco do Cerrado,SE,Sergipe,Nordeste,9616,917.59,130269.51,13547.16
Vila Grande de Minas,SC,Santa Catarina,Sul,21142,1807.41,665266.25,31466.57
Ribeirão Preto Paulista,RS,Rio Grande do Sul,Sul,28847,2176.72,745674.58,25849.29
Coração Feliz do Oeste,GO,Goiás,Centro-Oeste,9802,2215.14,369376.48,37683.79
Campo Dourado das Palmeiras,PA,Pará,Norte,8675,1210.39,154893.28,17855.13
Campo Claro do Campo,MG,Minas Gerais,Sudeste,45223,1216.8,878309.43,19421.74
Vale Novo Maior,PI,Piauí,Nordeste,1720,858.82,17916.68,10416.67
Barra Vista,MT,Mato Grosso,Centro-Oeste,8459,1526.11,183673.8,21713.42
São Preto Menor,BA,Bahia,Nordeste,51842,1314.16,1018058.03,19637.71
Novo Formosa Paulista,SP,São Paulo,Sudeste,4899,1391.75,121048.92,24708.9
Cachoeira do Vale do Oeste,ES,Espírito Santo,Sudeste,20862,1962.44,717204.44,34378.51
Rio dos Campos Paulista,RS,Rio Grande do Sul,Sul,22018,2320.14,679454.8,30859.06
Barra Aurora Paulista,PR,Paraná,Sul,157198,1774.75,5063769.33,32212.68
Cruz Bonito da Mata,PR,Paraná,Sul,72442,2521.96,3131913.99,43233.4
Palmeira Aurora do Leste,RS,Rio Grande do Sul,Sul,34395,1520.54,925488.19,26907.64
Novo Real Paulista,BA,Bahia,Nordeste,58676,585.51,449667.69,7663.57
Ipê do Norte do Campo,SP,São Paulo,Sudeste,18101,2166.14,608027.81,33590.84
Alto Esperança do Oeste,SP,São Paulo,Sudeste,21220,1301.62,306839.47,14459.92
Pinheiro Bonito do Leste,BA,Bahia,Nordeste,27329,627.95,246617.03,9024.0
Barra do Sul do Leste,MT,Mato Grosso,Centro-Oeste,66560,1793.63,1780408.57,26748.93
Boa das Flores Paulista,PI,Piauí,Nordeste,2267,956.92,36380.21,16047.73
Pinheiro do Vale do Cerrado,MA,Maranhão,Nordeste,6290,894.87,69729.19,11085.72
Boa Grande Central,CE,Ceará,Nordeste,14769,857.65,223073.93,15104.2
Ipê Vitória das Palmeiras,RS,Rio Grande do Sul,Sul,26515,1865.55,838327.28,31617.1
Alto do Norte do Leste,MG,Minas Gerais,Sudeste,19946,1236.38,345927.75,17343.21
Boa Novo Paulista,PR,Paraná,Sul,2222,2492.03,62321.41,28047.44
Boa do Vale Maior,SE,Sergipe,Nordeste,27180,1077.87,483306.55,17781.7
São Feliz do Oeste,BA,Bahia,Nordeste,19023,1098.75,381637.51,20061.9
Alto Claro de Minas,MG,Minas Gerais,Sudeste,62208,2102.66,1607664.18,25843.37
Nova Vista de Minas,RS,Rio Grande do Sul,Sul,1091,1124.5,19756.73,18108.83
Alto Belo,AC,Acre,Norte,1179,869.58,17988.03,15257.02
Ribeirão União Central,BA,Bahia,Nordeste,33722,758.2,373143.74,11065.29
Cachoeira Bonito das Palmeiras,AM,Amazonas,Norte,1590,733.23,21958.59,13810.43
Rio Novo,PE,Pernambuco,Nordeste,7001,646.16,78088.75,11153.94
Serra Verde do Leste,MT,Mato Grosso,Centro-Oeste,7089,2010.01,172445.42,24325.78
Aracê do Sul Central,SP,São Paulo,Sudeste,28408,1890.96,1005754.97,35403.93
Lagoa Claro Colonial,SC,Santa Catarina,Sul,72894,2229.73,2364953.39,32443.73
Santo do Sul da Mata,RS,Rio Grande do Sul,Sul,24040,1541.59,701846.62,29194.95
Cachoeira Horizonte do Leste,SP,São Paulo,Sudeste,18714,2101.3,735339.82,39293.57
Cachoeira Belo Menor,PB,Paraíba,Nordeste,1221,679.9,12647.47,10358.29
Jaboti Bonito Central,RS,Rio Grande do Sul,Sul,2553,1752.87,68973.55,27016.67
Vale Dourado,SP,São Paulo,Sudeste,1487,1111.78,26296.53,17684.28
Ribeirão Bonito Maior,PA,Pará,Norte,48978,931.75,689917.12,14086.27
Pinheiro do Sul Maior,SP,São Paulo,Sudeste,7157,1573.72,163761.6,22881.32
Coração Claro do Leste,MA,Maranhão,Nordeste,7882,555.58,75160.31,9535.69
Ipê Horizonte Maior,PE,Pernambuco,Nordeste,12163,1296.2,285660.62,23486.03
Novo Vista do Leste,PR,Paraná,Sul,26982,2548.62,1095352.67,40595.68
Vale União da Mata,MG,Minas Gerais,Sudeste,11952,2233.23,378462.02,31665.16
Ipê da Serra do Leste,SP,São Paulo,Sudeste,25573,1402.55,389224.37,15220.13
Rio Real do Cerrado,SP,São Paulo,Sudeste,8975,1357.33,197155.77,21967.22
Cruz do Norte,BA,Bahia,Nordeste,12707,668.78,115712.55,9106.21
Campo Belo do Cerrado,PI,Piauí,Nordeste,37792,642.52,300959.97,7963.59
Lagoa Verde Colonial,PB,Paraíba,Nordeste,19788,784.38,262986.15,13290.18
Rio Belo Maior,MG,Minas Gerais,Sudeste,19160,1600.93,447484.29,23355.13
Aracê Vitória Maior,MG,Minas Gerais,Sudeste,6451,1627.45,117997.82,18291.4
Vila Claro Paulista,TO,Tocantins,Norte,2708,888.61,45667.09,16863.77
Palmeira Vista Maior,MS,Mato Grosso do Sul,Centro-Oeste,8074,1451.28,150533.14,18644.18
Vale do Norte da Mata,PA,Pará,Norte,10022,966.19,161171.65,16081.79
Alto Dourado Menor,CE,Ceará,Nordeste,1918,1246.72,29264.59,15257.87
Monte Alegre Colonial,PR,Paraná,Sul,9731,1126.95,195817.97,20123.11
Rio do Vale do Oeste,RJ,Rio de Janeiro,Sudeste,65045,1652.5,1792038.76,27550.75
Boa Aurora das Palmeiras,ES,Espírito Santo,Sudeste,21762,1572.47,578846.87,26598.97
Jaboti Verde Menor,PR,Paraná,Sul,21865,2552.95,662482.79,30298.78
São Preto,MG,Minas Gerais,Sudeste,9938,1218.91,185547.83,18670.54
Serra Claro,MS,Mato Grosso do Sul,Centro-Oeste,13547,1808.39,273484.03,20187.79
Lagoa Branco das Palmeiras,SP,São Paulo,Sudeste,11965,1768.65,250788.01,20960.13
São Aurora do Cerrado,MG,Minas Gerais,Sudeste,80698,2208.19,1949839.22,24162.18
São Dourado das Palmeiras,BA,Bahia,Nordeste,38194,1161.14,789629.86,20674.19
Palmeira do Sul do Campo,SC,Santa Catarina,Sul,12025,2105.11,405481.3,33719.86
Vila Real Paulista,PI,Piauí,Nordeste,28781,1184.76,448710.05,15590.5
Boa Alegre Menor,PI,Piauí,Nordeste,85248,1067.49,1109726.49,13017.62
Campo União Menor,SE,Sergipe,Nordeste,14088,696.14,131042.43,9301.71
Jaboti Dourado,PR,Paraná,Sul,8691,1752.76,227036.05,26123.12
Pinheiro Horizonte do Campo,RS,Rio Grande do Sul,Sul,2363,2334.39,93911.07,39742.31
Lagoa Branco Central,SP,São Paulo,Sudeste,3903,1623.73,113450.79,29067.59
Bela Esperança da Mata,SP,São Paulo,Sudeste,38551,2442.14,1274935.9,33071.41
Ipê União Menor,BA,Bahia,Nordeste,14558,1171.25,273343.68,18776.18
Porto do Norte do Leste,BA,Bahia,Nordeste,52249,1223.31,1114126.8,21323.41
Boa Branco,TO,Tocantins,Norte,35461,1111.91,709237.15,20000.48
Ribeirão Formosa do Oeste,SC,Santa Catarina,Sul,13337,2137.99,441291.42,33087.76
Nova Aurora do Leste,CE,Ceará,Nordeste,5871,763.75,61447.16,10466.22
Santa Alegre Colonial,SP,São Paulo,Sudeste,1477,1936.28,44015.64,29800.7
Santo Alegre Maior,BA,Bahia,Nordeste,7438,811.07,68829.29,9253.74
Rio do Sul do Leste,PR,Paraná,Sul,2573,1036.89,34806.72,13527.68
Vale Claro Paulista,PB,Paraíba,Nordeste,1627,1186.83,32629.72,20055.14
Nova Feliz do Leste,RJ,Rio de Janeiro,Sudeste,4376,1462.7,96458.35,22042.58
Coração do Vale Menor,RS,Rio Grande do Sul,Sul,16804,2271.95,528356.02,31442.28
Pinheiro Preto Paulista,MG,Minas Gerais,Sudeste,73560,1154.43,1231699.67,16744.15
Santo da Serra do Cerrado,SP,São Paulo,Sudeste,15307,1585.81,284616.79,18593.9
Cachoeira Feliz do Cerrado,SC,Santa Catarina,Sul,5787,1138.77,93554.01,16166.24
Boa do Vale do Campo,RN,Rio Grande do Norte,Nordeste,1565,926.75,26892.08,17183.44
Ipê da Serra,SP,São Paulo,Sudeste,1987,1632.95,43072.5,21677.15
Serra das Flores Colonial,BA,Bahia,Nordeste,9928,813.15,138411.15,13941.49
Ribeirão Formosa,MG,Minas Gerais,Sudeste,7026,1743.43,225628.06,32113.3
Santa das Flores do Oeste,MT,Mato Grosso,Centro-Oeste,11383,1020.99,184359.44,16196.03
Bela Grande do Campo,PI,Piauí,Nordeste,4831,1141.81,82738.68,17126.62
Bela do Sul,SP,São Paulo,Sudeste,2344,1204.39,40053.58,17087.7
Palmeira da Serra Central,MG,Minas Gerais,Sudeste,25096,2186.0,660260.92,26309.41
Campo dos Campos Maior,TO,Tocantins,Norte,5496,1163.19,113665.15,20681.43
Campo Grande,BA,Bahia,Nordeste,5312,1285.23,111398.9,20971.18
Monte da Serra Menor,RS,Rio Grande do Sul,Sul,17211,1468.09,448447.17,26055.85
Lagoa Alegre Maior,SE,Sergipe,Nordeste,13749,1052.2,200336.25,14570.97
São Horizonte Central,SE,Sergipe,Nordeste,52463,1176.07,1170327.29,22307.67
Cachoeira das Flores Central,MG,Minas Gerais,Sudeste,10013,1534.41,226630.88,22633.66
Palmeira Real da Mata,SP,São Paulo,Sudeste,65729,1782.89,1267579.3,19284.93
Ribeirão Horizonte Maior,MT,Mato Grosso,Centro-Oeste,23114,1637.98,650573.73,28146.31
Campo Bonito,MA,Maranhão,Nordeste,15198,558.66,156730.66,10312.58
Coração do Sul do Campo,SP,São Paulo,Sudeste,14531,1478.53,287229.78,19766.69
Ribeirão Esperança Menor,MA,Maranhão,Nordeste,31084,871.19,482640.14,15526.96
Pinheiro Feliz Paulista,RS,Rio Grande do Sul,Sul,5046,2404.79,193692.72,38385.4
Rio Azul do Leste,RS,Rio Grande do Sul,Sul,13178,1299.19,317984.34,24129.94
Alto Redonda da Mata,BA,Bahia,Nordeste,7573,1296.56,156251.25,20632.68
Bela Aurora das Palmeiras,GO,Goiás,Centro-Oeste,3874,2050.3,108358.42,27970.68
Novo Preto do Leste,RS,Rio Grande do Sul,Sul,14665,1455.04,373887.54,25495.23
Rio União do Cerrado,MG,Minas Gerais,Sudeste,7039,1325.24,135629.92,19268.35
Coração Bonito Paulista,SC,Santa Catarina,Sul,18424,2541.5,577906.63,31367.06
Bela Redonda do Campo,PI,Piauí,Nordeste,8086,920.11,109094.64,13491.79
Coração Alegre do Cerrado,MA,Maranhão,Nordeste,39279,1122.05,513631.9,13076.5
Jaboti Real Menor,PE,Pernambuco,Nordeste,6359,769.84,64166.83,10090.71
Cruz Alegre da Mata,PA,Pará,Norte,14110,1131.69,277139.62,19641.36
Bela Aurora da Mata,BA,Bahia,Nordeste,53043,1287.93,1158188.01,21834.89
Boa Horizonte da Mata,PR,Paraná,Sul,1769,1483.11,33922.01,19175.81
Aracê Formosa da Mata,AM,Amazonas,Norte,24207,1256.87,511050.17,21111.67
Coração Aurora das Palmeiras,SP,São Paulo,Sudeste,7925,1030.73,132121.85,16671.53
Ipê Feliz Colonial,MG,Minas Gerais,Sudeste,3777,2285.02,98411.03,26055.34
Vale do Vale do Campo,MG,Minas Gerais,Sudeste,10470,1530.79,249102.39,23792.01
Monte do Norte Paulista,RJ,Rio de Janeiro,Sudeste,9138,1411.08,168633.88,18454.13
